video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,subscriberCount,duration,definition,caption,publishDayName,durationSecs,tagCount,durationS,publishedYear,publishedMonth,durationSeconds
jVoJi_aSUVU,Twirl With BTS ♡♡,Our sunshine 🌻❤️❤️❤️❤️#bts#shorts#jhope,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Jimin', 'Taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jungkook and jin', 'Jin and jk teasing each other', 'Jk and jin teasing', 'Teasing', 'Jk jin friendship', 'Love jk jin', 'Funny video', 'Funny video jk and jin', 'Adorable jk and jin', 'jin rm', 'bts funny shorts', 'bts Song', 'Jhope and jk', 'Friendship of Hobi and jk', 'Jk', 'Jk and hobi', 'Hobi treats jk', 'Jhope and v', 'V and hobi', 'Jhope playing with taehyung']",2022-06-18 04:09:58+00:00,2742,331,,2,,PT7S,hd,FALSE,Saturday,0 days 00:00:07,34,7,2022,June,7
A4J-W929D1I,Twirl With BTS ♡♡,Cute and hot 💜💜💜💚💚💚#bts#shorts#jk#v#taekook,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'J hope', 'Suga', 'Jimin', 'Taehyung', 'Kim taehyung', 'Bts Members', 'Jeon jungkook', 'Jungkook', 'Taekook Moment', 'Taekook', 'Vkook', 'Tae crying moment', 'V crying', 'Jungkook comforting tae', 'Jk and v', 'Friendship taekook', 'Love taekook', 'Flirt taekook', 'love me', 'like you do', 'Taekook edit', 'Taekook kiss', 'Vkook edit', 'bts shorts', 'taekook status', 'status', 'Bts dance', 'bts songs', 'bts jalebi baby', 'stay alive BTS', 'idol bts', 'bts song', 'bts Instagram Story', 'bts hot edit', 'bts mna 2020']",2022-06-18 03:28:16+00:00,7079,876,,6,,PT7S,hd,FALSE,Saturday,0 days 00:00:07,36,7,2022,June,7
NMvRct6QJEs,Twirl With BTS ♡♡,His smile is everything 😍😍😍😍😍#bts#shorts#suga,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Taekook', 'Vkook', 'Kookmin', 'Jikook', 'Jinkook', 'Vmin', 'Bts Members Then And Now', 'Then and now', 'Then vs now', 'Now bts Members', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2020 BTS Members', 'Mic drop bts', 'Hip thrust bts', 'Hip thrust']",2022-06-17 14:51:04+00:00,8767,999,,2,,PT6S,hd,FALSE,Friday,0 days 00:00:06,47,6,2022,June,6
rrT3eCOgHbc,Twirl With BTS ♡♡,Namjooni tiny dance😍😍😍😍#bts#shorts#rm,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Kookmin', 'Jinkook', 'Then and now', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2021 BTS Members', 'Funny video', 'Bts funny moments', 'Winter pakage', 'Cute jungkook', 'Vlive', 'Bts festa', 'Bts celebration', 'Bts crying']",2022-06-17 14:11:59+00:00,2333,279,,2,,PT8S,hd,FALSE,Friday,0 days 00:00:08,43,8,2022,June,8
d_Tw1y2EXPk,Twirl With BTS ♡♡,Jungkook sing magic shop😍😍😍😍😍#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'Yoongi', 'Taekook', 'Vkook', 'Kookmin', 'Vmin', 'Member', 'Las vegas', 'Bts in Las Vegas', 'Bts grammy', 'Bts grammy night', ""Vhopekook enjoying las vegas night'"", 'Bts in Las Vegas enjoying', 'Vhopekook', 'Taekook moment', 'Bts las vegas grammy', 'Grammy 2022 BTS']",2022-06-17 12:01:16+00:00,221,28,,1,,PT22S,hd,FALSE,Friday,0 days 00:00:22,43,22,2022,June,22
5M7_Oj2RPw4,Twirl With BTS ♡♡,7 Angels 😇😇😇😇😇😇#bts#shorts,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'Yoongi', 'Taekook', 'Vkook', 'Kookmin', 'Vmin', 'Member', 'Las vegas', 'Bts in Las Vegas', 'Bts grammy', 'Bts grammy night', 'Bts in Las Vegas enjoying', 'Vhopekook', 'Taekook moment', 'Bts las vegas grammy', 'Grammy 2022 BTS', 'Countdown', 'Bts yet to come', 'My bts story']",2022-06-17 11:21:20+00:00,51,5,,0,,PT32S,hd,FALSE,Friday,0 days 00:00:32,45,32,2022,June,32
f0rUSDakDuE,Twirl With BTS ♡♡,Jimin's friendship tattoo 😱😱😱😱😱#bts#shorts#jimin,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['jimin', 'jimin BTS', 'jimin BTS edit', 'jimin hot edit', 'bts shorts', 'Blackpink', 'jimin sexy edits', 'las vegas', 'grammy', 'bts in 2022', 'bts las vegas Concert', 'bts jimin new hairstyle', 'jimin hair style', 'habibi', 'jimin habibi edit', '#shorts', 'bts shorts jimin', 'bts habibi', 'habibi edit bts']",2022-06-17 09:59:24+00:00,2656,199,,0,,PT7S,hd,FALSE,Friday,0 days 00:00:07,19,7,2022,June,7
m0VsZllMru4,Twirl With BTS ♡♡,Happy birthday to BTS💜💜💜💜#bts#shorts,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'Yoongi', 'Taekook', 'Vkook', 'Kookmin', 'Vmin', 'Member', 'Las vegas', 'Bts in Las Vegas', 'Bts grammy', 'Bts grammy night', ""Vhopekook enjoying las vegas night'"", 'Bts in Las Vegas enjoying', 'Vhopekook', 'Taekook moment', 'Bts las vegas grammy', 'Grammy 2022 BTS']",2022-06-17 09:41:41+00:00,1181,155,,0,,PT15S,hd,FALSE,Friday,0 days 00:00:15,43,15,2022,June,15
p48Q-cOIJfE,Twirl With BTS ♡♡,Jungkook singing My You 😍😍😍😍😍#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'Yoongi', 'Taekook', 'Vkook', 'Kookmin', 'Vmin', 'Member', 'Las vegas', 'Bts in Las Vegas', 'Bts grammy', 'Bts grammy night', ""Vhopekook enjoying las vegas night'"", 'Bts in Las Vegas enjoying', 'Vhopekook', 'Taekook moment', 'Bts las vegas grammy', 'Grammy 2022 BTS']",2022-06-17 09:12:17+00:00,15542,2522,,13,,PT24S,hd,FALSE,Friday,0 days 00:00:24,43,24,2022,June,24
_G-V3h8PwKQ,Twirl With BTS ♡♡,Ohh my gosh😱😱😍😍😍#bts#shorts#v#jk#vkook,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'J hope', 'Suga', 'Jimin', 'Taehyung', 'Kim taehyung', 'Bts Members', 'Jeon jungkook', 'Jungkook', 'Taekook Moment', 'Taekook', 'Vkook', 'Tae crying moment', 'V crying', 'Jungkook comforting tae', 'Jk and v', 'Friendship taekook', 'Love taekook', 'Flirt taekook', 'love me', 'like you do', 'Taekook edit', 'Taekook kiss', 'Vkook edit', 'bts shorts', 'taekook status', 'status', 'Bts dance', 'bts songs', 'bts jalebi baby', 'stay alive BTS', 'idol bts', 'bts song', 'bts Instagram Story', 'bts hot edit', 'bts mna 2020']",2022-06-17 08:35:40+00:00,2530,354,,3,,PT26S,hd,FALSE,Friday,0 days 00:00:26,36,26,2022,June,26
#NAME?,Twirl With BTS ♡♡,Charlie puth and jungkook's Collab.. how magical💜😍😍😍😍#bts#shorts#jk#charlieputh,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Rm', 'Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Park jimin', 'Jimin', 'Taehyung', 'Kim taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook']",2022-06-17 06:16:00+00:00,53,7,,0,,PT40S,hd,FALSE,Friday,0 days 00:00:40,17,40,2022,June,40
6yF1NP7W5QI,Twirl With BTS ♡♡,Jikook secret talks😂😂😂😂#bts#jk#jimin#shorts#jikook,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Rm', 'Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Park jimin', 'Jimin', 'Taehyung', 'Kim taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jk and jimin', 'Jungkook imitating Jimin', 'Minkook', 'Jungkook and Jimin moment', 'Minkook Moments', 'Jk and Jimin love', 'Jk and Jimin funny moments', 'Funny moments', 'Funny moments jk and jimin', 'Jk and Jimin fun with each other']",2022-06-17 03:30:56+00:00,2865,326,,4,,PT16S,hd,FALSE,Friday,0 days 00:00:16,27,16,2022,June,16
HYPQFNZtHqQ,Twirl With BTS ♡♡,Taehyung on fire 🔥🔥🔥🔥🔥#bts#shorts#v,,,2022-06-16 14:21:49+00:00,2492,307,,5,,PT11S,hd,FALSE,Thursday,0 days 00:00:11,0,11,2022,June,11
XfYp2raUM28,Twirl With BTS ♡♡,Jk's director side for Jimin🤣🤣🤣🤣🤣#bts#shorts#jikook,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Rm', 'Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Park jimin', 'Jimin', 'Taehyung', 'Kim taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jk and jimin', 'Jungkook imitating Jimin', 'Minkook', 'Jungkook and Jimin moment', 'Minkook Moments', 'Jk and Jimin love', 'Jk and Jimin funny moments', 'Funny moments', 'Funny moments jk and jimin', 'Jk and Jimin fun with each other']",2022-06-16 13:41:43+00:00,7094,770,,1,,PT16S,hd,FALSE,Thursday,0 days 00:00:16,27,16,2022,June,16
e_jK4EHmgAw,Twirl With BTS ♡♡,He knows 😍😍😍😍😍#bts#shorts#v,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Shorts', '#shorts', 'Ishita mishra', 'Mishra', 'Amazing facts', 'Fun and facts', 'And', 'Videos', 'Fun video', 'Jungkook', 'Jk', 'Bts', 'Bts jungkook being cute', 'Jk cute and adorable', 'Adorable jungkook', 'Cute jungkook', 'Cute jk', 'Adorable jk', 'Taekook', 'Bts cute moments', 'Jungkook cute moments', 'Taehyung dimple song', 'Taehyung dimple', 'Dimple taehyung focus', 'Taetae', 'Dimple focus', 'Dimple', 'Cute tae', 'Watsaap status', 'V watsaap status', 'Vmin moment', 'Vmin Love', 'Taemin', 'Vmin crying', 'Cry', 'V crying', 'Jimin v funny moments']",2022-06-16 10:42:20+00:00,100,9,,0,,PT15S,hd,FALSE,Thursday,0 days 00:00:15,37,15,2022,June,15
CDyk7lSXBUk,Twirl With BTS ♡♡,Jungkook's never leave any chance to tease Jin super tuna 🤣🤣🤣🤣#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['#shorts', 'Bts', 'Taekook', 'bts dance', 'bts song', 'Ptd las vegas cocert', 'Cocert bts', 'Las Vegas', 'bts speech', 'jin in Las Vegas concert', 'jin HAND', 'jin injury', 'jin performance lv stage', 'jin and jhope', 'kim seokjin', 'seokjin', 'jhope', 'jin and hobi', 'jin crying', 'jin love army', 'bts jin', 'kdrama', 'make me a believer', 'Taekook ff']",2022-06-16 08:45:57+00:00,2296,248,,0,,PT23S,hd,FALSE,Thursday,0 days 00:00:23,24,23,2022,June,23
nE8QGcthce8,Twirl With BTS ♡♡,Jimin🔥🔥🔥🔥🔥🔥🔥#bts#shorts#Jimin,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['jimin', 'jimin BTS', 'jimin BTS edit', 'jimin hot edit', 'bts shorts', 'Blackpink', 'jimin sexy edits', 'las vegas', 'grammy', 'bts in 2022', 'bts las vegas Concert', 'bts jimin new hairstyle', 'jimin hair style', 'habibi', 'jimin habibi edit', '#shorts', 'bts shorts jimin', 'bts habibi', 'habibi edit bts']",2022-06-16 05:40:00+00:00,53,7,,0,,PT8S,hd,FALSE,Thursday,0 days 00:00:08,19,8,2022,June,8
1Ke2JbVgrQ8,Twirl With BTS ♡♡,Unexpectable🤣🤣🤣🤣#bts #v #jk #shorts #vkook,,,2022-06-16 03:37:33+00:00,3011,267,,8,,PT15S,hd,FALSE,Thursday,0 days 00:00:15,0,15,2022,June,15
DYT-HKZaeTA,Twirl With BTS ♡♡,Taekook being domestic in front of millions of army😂😂😂😂😂#bts#shorts#taekook,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'J hope', 'Suga', 'Jimin', 'Taehyung', 'Kim taehyung', 'Bts Members', 'Jeon jungkook', 'Jungkook', 'Taekook Moment', 'Taekook', 'Vkook', 'Tae crying moment', 'V crying', 'Jungkook comforting tae', 'Jk and v', 'Friendship taekook', 'Love taekook', 'Flirt taekook', 'love me', 'like you do', 'Taekook edit', 'Taekook kiss', 'Vkook edit', 'bts shorts', 'taekook status', 'status', 'Bts dance', 'bts songs', 'bts jalebi baby', 'stay alive BTS', 'idol bts', 'bts song', 'bts Instagram Story', 'bts hot edit', 'bts mna 2020']",2022-06-16 03:22:19+00:00,76,10,,0,,PT14S,hd,FALSE,Thursday,0 days 00:00:14,36,14,2022,June,14
JnWCRudkK2k,Twirl With BTS ♡♡,Washing dishes in front of 7M viewers😁😁😁😁#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Rm', 'Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Park jimin', 'Jimin', 'Taehyung', 'Kim taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook']",2022-06-15 17:59:44+00:00,2864,312,,1,,PT17S,hd,FALSE,Wednesday,0 days 00:00:17,17,17,2022,June,17
